"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"979",0,0.796242012740416,0.813,0.427,0,"6","KCNQ1OT1"
"980",0,0.784051673977083,0.6,0.087,0,"6","ELMOD1"
"981",0,0.780721752236524,0.737,0.297,0,"6","LSAMP"
"982",0,0.775841206127771,0.739,0.372,0,"6","FOS"
"983",0,0.775287249956436,0.85,0.469,0,"6","KIF1A"
"984",0,0.773860260211619,0.669,0.205,0,"6","POU2F2"
"985",0,0.768870284739848,0.657,0.149,0,"6","FOXP4"
"986",0,0.766870112315175,1,0.94,0,"6","BASP1"
"987",0,0.766267109337315,0.75,0.265,0,"6","SCN3B"
"988",0,0.765721133532984,0.946,0.633,0,"6","YWHAG"
"989",0,0.765712429151297,0.728,0.274,0,"6","SRRM4"
"990",0,0.765537395318944,0.907,0.511,0,"6","CXADR"
"991",0,0.759811270495931,0.93,0.601,0,"6","KIFAP3"
"992",0,0.755249749316583,0.555,0.095,0,"6","RAMP1"
"993",0,0.755081811147663,0.821,0.385,0,"6","CELF5"
"994",3.44029172891794e-208,0.755055688339629,0.78,0.586,8.39190361434953e-204,"6","LDHA"
"995",0,0.752563710115648,0.857,0.544,0,"6","SQLE"
"996",0,0.750045861474632,0.891,0.456,0,"6","SEZ6L2"
"997",0,0.749791236811578,0.537,0.094,0,"6","CNR1"
"998",0,0.748981883060126,0.967,0.652,0,"6","NCAM1"
"999",0,0.74295495271864,0.688,0.307,0,"6","FAT3"
"1000",0,0.742042270101935,0.611,0.147,0,"6","BTBD8"
"1001",0,0.736565383977373,0.754,0.25,0,"6","ISLR2"
"1002",0,0.735421411523288,1,0.994,0,"6","TUBA1A"
"1003",0,0.729156859182801,0.82,0.458,0,"6","CAMK2N1"
"1004",0,0.727923717879952,0.746,0.295,0,"6","KIF21B"
"1005",0,0.722707744323076,0.884,0.549,0,"6","STMN4"
"1006",0,0.717964415437979,0.506,0.102,0,"6","CALY"
"1007",0,0.716993209096562,0.507,0.061,0,"6","RELN"
"1008",0,0.7142704344018,0.73,0.261,0,"6","RAB3A"
"1009",0,0.711375405921019,0.621,0.147,0,"6","SCN2A"
"1010",0,0.708009084628093,0.75,0.385,0,"6","MSMO1"
"1011",0,0.704037235752281,0.718,0.284,0,"6","PCLO"
"1012",0,0.70257430770205,0.708,0.256,0,"6","TMEM35A"
"1013",0,0.702401497992931,0.762,0.292,0,"6","SH3BP5"
"1014",0,0.701985791718726,0.517,0.064,0,"6","MYLIP"
"1015",0,0.700858477280584,0.981,0.787,0,"6","ANKRD12"
"1016",0,0.69754441911671,0.968,0.709,0,"6","ELAVL3"
"1017",0,0.695638750706875,0.616,0.278,0,"6","SPATS2L"
"1018",0,0.692184346233452,0.778,0.361,0,"6","MAP6"
"1019",0,0.689953497833141,0.999,0.953,0,"6","RTN4"
"1020",0,0.689165374070889,0.85,0.471,0,"6","NAV1"
"1021",0,0.687858464895707,0.506,0.112,0,"6","RGS2"
"1022",0,0.681633686560391,0.575,0.109,0,"6","CAMKV"
"1023",6.86770369601432e-190,0.681541747575126,0.902,0.808,1.67523896256877e-185,"6","ENO1"
"1024",6.6860364236655e-264,0.680404329273914,0.878,0.659,1.63092486482473e-259,"6","MIF"
"1025",0,0.678885727090536,1,1,0,"6","TMSB10"
"1026",0,0.672706640862087,0.612,0.178,0,"6","CACNB4"
"1027",6.7012928226066e-293,0.66918989496571,0.818,0.56,1.63464635821843e-288,"6","PGAM1"
"1028",0,0.667961370165209,0.953,0.659,0,"6","CRMP1"
"1029",0,0.666913665196009,0.72,0.292,0,"6","PRKAR2B"
"1030",0,0.666165138153989,0.795,0.385,0,"6","XPR1"
"1031",0,0.664322977549318,0.67,0.25,0,"6","CNIH2"
"1032",0,0.663677061293094,0.695,0.321,0,"6","ATP1A1"
"1033",0,0.661320025904594,0.88,0.503,0,"6","TCEAL2"
"1034",0,0.660838312483806,0.863,0.52,0,"6","SPTAN1"
"1035",0,0.657403106069732,0.477,0.114,0,"6","WFDC2"
"1036",0,0.655539237075776,0.992,0.916,0,"6","PEBP1"
"1037",0,0.651477184505796,0.734,0.349,0,"6","PPP3CA"
"1038",0,0.645886525989045,0.557,0.123,0,"6","CAMK2B"
"1039",0,0.644509845030557,0.567,0.21,0,"6","PFKFB3"
"1040",0,0.644357941397493,0.557,0.205,0,"6","ACVR2A"
"1041",0,0.644208073548625,0.669,0.281,0,"6","ATL1"
"1042",0,0.643890746679791,0.955,0.722,0,"6","FNBP1L"
"1043",0,0.639073652553757,0.902,0.547,0,"6","PKIA"
"1044",0,0.637952336957143,0.453,0.051,0,"6","PALMD"
"1045",0,0.637178507306262,0.837,0.433,0,"6","SBK1"
"1046",0,0.636289508013765,0.623,0.204,0,"6","ST3GAL5"
"1047",0,0.635564292972608,0.929,0.722,0,"6","VDAC1"
"1048",0,0.628099025448351,0.514,0.152,0,"6","DGKI"
"1049",0,0.625131506482698,0.695,0.32,0,"6","MAP1LC3A"
"1050",1.77393385893588e-23,0.620415711343384,0.525,0.477,4.32715686210229e-19,"6","NTM"
"1051",0,2.73551933498233,0.965,0.286,0,"7","CLU"
"1052",0,2.4692911573309,0.991,0.562,0,"7","PTN"
"1053",0,2.24443414309235,0.866,0.093,0,"7","S100B"
"1054",0,2.13692038004689,0.951,0.351,0,"7","TTYH1"
"1055",0,2.0725257035915,0.97,0.291,0,"7","METRN"
"1056",0,2.07181542586675,0.89,0.067,0,"7","EDNRB"
"1057",0,2.00943018081336,0.67,0.068,0,"7","SPARCL1"
"1058",0,2.00737822635961,0.733,0.1,0,"7","ID3"
"1059",0,1.97736295103262,1,0.82,0,"7","VIM"
"1060",0,1.92671474885953,0.423,0.074,0,"7","TAGLN"
"1061",0,1.84515976769753,0.993,0.772,0,"7","C1orf61"
"1062",0,1.84119946543608,0.958,0.305,0,"7","CD99"
"1063",0,1.77740530987563,0.872,0.205,0,"7","SLC1A3"
"1064",0,1.72760208030896,0.802,0.155,0,"7","SERPINE2"
"1065",0,1.72444227646623,0.977,0.597,0,"7","GPM6B"
"1066",0,1.67084929752298,0.705,0.303,0,"7","NEAT1"
"1067",0,1.62288884816537,0.878,0.168,0,"7","MRC2"
"1068",0,1.61100183894454,0.8,0.106,0,"7","BAALC"
"1069",0,1.59889051727153,0.932,0.68,0,"7","FABP5"
"1070",0,1.59875336622083,0.588,0.054,0,"7","PLP1"
"1071",0,1.5702685115924,0.682,0.262,0,"7","MT3"
"1072",0,1.53278645756508,0.932,0.215,0,"7","SPARC"
"1073",0,1.50609855603333,0.978,0.556,0,"7","CD63"
"1074",0,1.48144515314813,0.957,0.493,0,"7","PTPRZ1"
"1075",0,1.41207704911462,0.858,0.321,0,"7","SPRY1"
"1076",0,1.40254255652265,0.788,0.265,0,"7","NES"
"1077",0,1.38286542319186,0.785,0.207,0,"7","HES1"
"1078",0,1.38236959002447,0.657,0.028,0,"7","C1QL1"
"1079",0,1.36528068534753,0.931,0.409,0,"7","PEA15"
"1080",6.78847645919377e-39,1.30127309014982,0.451,0.343,1.65591306269114e-34,"7","NEFM"
"1081",0,1.27257579975727,0.871,0.331,0,"7","CST3"
"1082",0,1.26964755492947,0.997,0.926,0,"7","MYL6"
"1083",0,1.24515523239911,0.502,0.029,0,"7","CRYM"
"1084",0,1.2074368617635,0.187,0.014,0,"7","CRYAB"
"1085",0,1.20002712728923,0.795,0.232,0,"7","CLIC1"
"1086",0,1.19124525302217,0.829,0.271,0,"7","NRCAM"
"1087",0,1.1865347183634,0.767,0.42,0,"7","RHOBTB3"
"1088",0,1.17839158126777,0.684,0.116,0,"7","S100A13"
"1089",0,1.17780681456674,0.521,0.016,0,"7","CYP26B1"
"1090",0,1.1672603887013,0.849,0.279,0,"7","ANXA5"
"1091",0,1.14559043779639,0.319,0.07,0,"7","A2M"
"1092",0,1.13528418544656,0.544,0.137,0,"7","TPM2"
"1093",0,1.1350265024589,0.82,0.169,0,"7","PON2"
"1094",0,1.11625129796449,0.804,0.262,0,"7","B2M"
"1095",1.76077600851013e-291,1.10516672205344,0.566,0.213,4.29506091755876e-287,"7","NEFL"
"1096",0,1.09872720017439,0.744,0.177,0,"7","RAB31"
"1097",0,1.09773013321166,0.546,0.105,0,"7","GYPC"
"1098",0,1.09757708812829,0.947,0.522,0,"7","RPS27L"
"1099",0,1.07777116584283,0.784,0.233,0,"7","MT2A"
"1100",0,1.06507759258548,0.925,0.394,0,"7","GNG5"
"1101",0,1.04829364291843,0.83,0.331,0,"7","MDK"
"1102",0,1.04655828601329,0.735,0.232,0,"7","ID2"
"1103",0,1.03065330367594,0.569,0.076,0,"7","CCDC80"
"1104",0,1.01563916864059,0.916,0.568,0,"7","POLR2L"
"1105",0,1.00905917322424,0.506,0.046,0,"7","PTX3"
"1106",0,1.0046637569671,0.731,0.146,0,"7","RHOC"
"1107",4.78551835018976e-284,1.0034799291255,0.23,0.04,1.16733149116179e-279,"7","ACTA2"
"1108",0,0.99980163873272,0.606,0.221,0,"7","COTL1"
"1109",0,0.98834477788601,0.733,0.322,0,"7","SAT1"
"1110",0,0.98082084113811,0.377,0.054,0,"7","MYL9"
"1111",0,0.976727973754991,0.655,0.17,0,"7","SLC4A4"
"1112",0,0.961499251371159,0.895,0.552,0,"7","CALR"
"1113",0,0.959244476596009,0.905,0.523,0,"7","QKI"
"1114",0,0.950938159754092,0.745,0.23,0,"7","ZFP36L1"
"1115",0,0.94337043097972,0.917,0.552,0,"7","GNAI2"
"1116",0,0.935663682209682,0.687,0.134,0,"7","RND2"
"1117",0,0.932695197592463,0.792,0.3,0,"7","IFI27L2"
"1118",1.26485045510978e-305,0.929546315226317,0.672,0.316,3.08534971514929e-301,"7","SEC14L1"
"1119",0,0.926803790854357,0.922,0.497,0,"7","SOX2"
"1120",0,0.917397024775255,0.982,0.719,0,"7","GSTP1"
"1121",1.2592118784256e-232,0.915873927066427,0.358,0.105,3.07159553504355e-228,"7","LGALS3"
"1122",0,0.912770606711762,0.935,0.609,0,"7","TMBIM6"
"1123",0,0.90899295895116,0.844,0.382,0,"7","LAPTM4B"
"1124",0,0.906907564456894,0.39,0.065,0,"7","BCAN"
"1125",0,0.898181520031545,0.874,0.545,0,"7","PFN1"
"1126",0,0.897816505713818,0.902,0.581,0,"7","FAM213A"
"1127",0,0.894483868952794,0.609,0.162,0,"7","PLS3"
"1128",0,0.89387110119835,0.887,0.491,0,"7","PSAP"
"1129",0,0.872205264096782,0.674,0.17,0,"7","LIFR"
"1130",0,0.86816376284335,0.473,0.019,0,"7","WNT7B"
"1131",0,0.863816003002258,0.545,0.105,0,"7","SSFA2"
"1132",0,0.862049535067585,0.654,0.2,0,"7","PDLIM7"
"1133",0,0.861800414451464,0.578,0.082,0,"7","C2orf80"
"1134",0,0.85271469576899,0.474,0.12,0,"7","FGFBP3"
"1135",0,0.847171148640733,0.66,0.178,0,"7","ITGB8"
"1136",1.62545912336075e-260,0.823954584441977,0.676,0.316,3.96498243961387e-256,"7","ETV1"
"1137",0,0.822964540524581,0.871,0.471,0,"7","ITGB1"
"1138",0,0.820622858625192,0.685,0.158,0,"7","NPC2"
"1139",0,0.810668378158632,0.654,0.226,0,"7","ATP1B2"
"1140",0,0.808841052374772,0.74,0.305,0,"7","TCF12"
"1141",0,0.804793244672463,0.893,0.512,0,"7","SEPT2"
"1142",0,0.804199126609978,0.565,0.098,0,"7","PDLIM4"
"1143",3.17599864034337e-93,0.802857341464467,0.428,0.247,7.74721348338958e-89,"7","NTRK2"
"1144",2.9391114560713e-118,0.798109763874909,0.638,0.41,7.16937457479472e-114,"7","CSRP2"
"1145",3.48833757182262e-243,0.798011426596549,0.639,0.292,8.50910183894691e-239,"7","CHCHD2"
"1146",0,0.793901310629238,0.666,0.255,0,"7","CDK6"
"1147",1.86896266313142e-274,0.793605377637239,0.932,0.677,4.55896062417647e-270,"7","RDX"
"1148",0,0.792943557928567,0.483,0.068,0,"7","GATM"
"1149",0,0.786955493708985,0.614,0.114,0,"7","ADAM9"
"1150",0,0.786913409864726,0.622,0.122,0,"7","CRNDE"
"1151",0,0.78546756532643,0.711,0.262,0,"7","UBL3"
"1152",0,0.782089818042231,0.635,0.18,0,"7","DOK5"
"1153",6.5313947407964e-233,0.781688347247393,0.817,0.489,1.59320311912247e-228,"7","AP1S2"
"1154",0,0.778586372899891,0.712,0.176,0,"7","TIMP1"
"1155",0,0.770717713422759,0.569,0.149,0,"7","CD151"
"1156",4.02790530220101e-276,0.770508479362741,0.934,0.696,9.82526940365893e-272,"7","PHPT1"
"1157",0,0.768646123575856,0.55,0.15,0,"7","NR2F1"
"1158",1.97870603562277e-305,0.761689433209609,0.913,0.597,4.82665763269462e-301,"7","PRDX1"
"1159",0,0.758901262767496,0.547,0.111,0,"7","FAM181B"
"1160",0,0.758844026416179,0.556,0.135,0,"7","EMP3"
"1161",0,0.756970260758838,0.659,0.22,0,"7","HLA-A"
"1162",0,0.75474757106162,0.584,0.105,0,"7","PLTP"
"1163",3.03263949031561e-300,0.754087983569214,0.883,0.554,7.39751750872686e-296,"7","ITM2B"
"1164",0,0.75352819594114,0.891,0.534,0,"7","PDIA6"
"1165",7.18362565255712e-297,0.747135456106154,0.77,0.377,1.75230180542826e-292,"7","CALU"
"1166",0,0.743278173986725,0.785,0.345,0,"7","HSPB1"
"1167",2.57333871784688e-283,0.739855505699286,0.858,0.497,6.27714513444389e-279,"7","CNN3"
"1168",0,0.730652410516388,0.672,0.273,0,"7","CXXC5"
"1169",0,0.730042155905843,0.634,0.198,0,"7","SORT1"
"1170",0,0.726149306152013,0.542,0.169,0,"7","ATP1A2"
"1171",1.41339230234427e-273,0.725626146845587,0.722,0.365,3.44768784310838e-269,"7","IDH1"
"1172",0,0.719976880143286,0.508,0.05,0,"7","LYPD1"
"1173",2.64938736282747e-246,0.711027288723081,0.859,0.569,6.46265059414504e-242,"7","APLP2"
"1174",2.17828116527361e-301,0.708607583499873,0.862,0.497,5.31348124645192e-297,"7","RHOA"
"1175",1.52478980065328e-298,0.70757695273817,0.556,0.196,3.71941976073356e-294,"7","RAB13"
"1176",0,0.698541227601345,0.504,0.107,0,"7","DPPA4"
"1177",3.9401526363772e-229,0.698331159610203,0.892,0.585,9.61121432591491e-225,"7","DBI"
"1178",2.93870506521975e-221,0.696570419645731,0.888,0.615,7.16838326559054e-217,"7","TCEAL9"
"1179",0,0.687927028969926,0.371,0.013,0,"7","S100A16"
"1180",0,0.687257186526956,0.587,0.204,0,"7","COL4A2"
"1181",3.73983673505451e-300,0.681140918112259,0.305,0.065,9.12258374781846e-296,"7","CDKN1A"
"1182",0,0.68107281414949,0.61,0.189,0,"7","FAT1"
"1183",0,0.680773163567914,0.292,0.041,0,"7","TNFRSF12A"
"1184",0,0.680371491783765,0.55,0.138,0,"7","DKK3"
"1185",4.14255333179575e-261,0.679616444807672,0.914,0.626,1.01049303422494e-256,"7","PPIB"
"1186",0,0.678480602532069,0.448,0.092,0,"7","ID1"
"1187",0,0.673951230962981,0.532,0.107,0,"7","BOC"
"1188",0,0.673705505961063,0.417,0.066,0,"7","PLAT"
"1189",1.55491747514498e-238,0.672679586255081,0.473,0.161,3.79291019712114e-234,"7","S100A6"
"1190",0,0.672304466411067,0.426,0.056,0,"7","RASSF4"
"1191",6.48174239672797e-218,0.67105456487428,0.739,0.396,1.58109142283385e-213,"7","ID4"
"1192",0,0.670473544404018,0.595,0.218,0,"7","SEMA6A"
"1193",3.63771668771961e-277,0.669905962713229,0.985,0.882,8.87348231635445e-273,"7","SERF2"
"1194",0,0.669863093645478,0.668,0.269,0,"7","FEZ2"
"1195",0,0.668784276794321,0.633,0.195,0,"7","MSN"
"1196",0,0.667985758989644,0.399,0.022,0,"7","PAX3"
"1197",0,0.661348336956805,0.446,0.024,0,"7","FAM89A"
"1198",5.08981500665361e-239,0.660774530326047,0.645,0.309,1.24155857457302e-234,"7","ADGRG1"
"1199",8.92569999054934e-294,0.660491310512781,0.635,0.256,2.1772459986947e-289,"7","FLNA"
"1200",0,0.657832364993921,0.555,0.127,0,"7","REEP3"
"1201",0,3.91988744214186,0.548,0.089,0,"8","CRABP1"
"1202",0,2.0446786630981,0.519,0.007,0,"8","NEUROD6"
"1203",1.17334781014167e-167,1.35613661453171,0.231,0.041,2.86214731327858e-163,"8","ROBO3"
"1204",0,1.30263558751803,0.47,0.069,0,"8","CNTN2"
"1205",4.97373038056074e-141,1.13754886965897,0.439,0.157,1.21324205173018e-136,"8","RGMB"
"1206",0,1.12874334420897,0.376,0.031,0,"8","MAB21L1"
"1207",0,1.1202739232939,0.377,0.005,0,"8","NEUROD2"
"1208",7.62397811132622e-168,1.03714846290242,0.977,0.761,1.8597169806958e-163,"8","GPM6A"
"1209",0,1.01139296083076,0.368,0.005,0,"8","BHLHE22"
"1210",4.34299157525523e-154,1.00036444790049,0.917,0.64,1.05938593495201e-149,"8","TCF4"
"1211",7.92157952232376e-163,1.0001515251178,0.573,0.228,1.93231089288043e-158,"8","THSD7A"
"1212",0,0.991120204749415,0.414,0.008,0,"8","NHLH1"
"1213",9.68296101587251e-123,0.943542312148298,0.641,0.329,2.36196468060178e-118,"8","ENC1"
"1214",5.44108332567303e-58,0.934943469456705,0.661,0.491,1.32724345563142e-53,"8","NFIB"
"1215",1.50575529897275e-129,0.901933641642125,0.902,0.667,3.67298890078423e-125,"8","GAP43"
"1216",0,0.901428644315485,0.308,0.012,0,"8","TBR1"
"1217",5.7132044223202e-226,0.892006478292806,0.615,0.198,1.39362195473657e-221,"8","DCC"
"1218",4.04687461648884e-129,0.880828127884438,0.777,0.441,9.87154125200122e-125,"8","MIAT"
"1219",4.75330484879879e-174,0.828564465249683,0.99,0.873,1.15947365176749e-169,"8","MAP2"
"1220",3.59317436258766e-181,0.818815826438027,0.978,0.753,8.76483022266007e-177,"8","MLLT11"
"1221",5.62063227583294e-16,0.815907126138126,0.311,0.22,1.37104083104393e-11,"8","LMO3"
"1222",2.61143438550831e-82,0.786640499061854,0.578,0.315,6.37007189657042e-78,"8","NFIA"
"1223",9.29941207967748e-119,0.744674372130327,0.974,0.822,2.26840558859573e-114,"8","STMN2"
"1224",0,0.738071236588761,0.328,0.045,0,"8","KLHL35"
"1225",6.01485561757592e-62,0.725717452628075,0.692,0.451,1.4672037307953e-57,"8","KCNQ1OT1"
"1226",0,0.72292746264772,0.322,0.009,0,"8","EBF3"
"1227",8.84373259667773e-73,0.711624488718216,0.555,0.32,2.1572516923076e-68,"8","TCF12"
"1228",0,0.710016657416654,0.303,0.035,0,"8","SSTR2"
"1229",1.02623680491223e-25,0.690539395744527,0.441,0.285,2.50329943822239e-21,"8","HES6"
"1230",2.09169404879233e-99,0.690333553023239,0.984,0.874,5.10226929321914e-95,"8","SOX11"
"1231",1.90632579714222e-60,0.686170926193662,0.682,0.492,4.65010051696902e-56,"8","NOVA1"
"1232",1.42538916188088e-140,0.679338293551799,1,0.995,3.47695178257604e-136,"8","TUBA1A"
"1233",5.72680385841511e-47,0.677660944127072,0.664,0.482,1.3969392651832e-42,"8","RND3"
"1234",1.05238424826646e-159,0.675466938462303,0.295,0.066,2.56708089679638e-155,"8","AC008522.1"
"1235",9.54274645955785e-77,0.660849638182021,0.768,0.504,2.32776214387995e-72,"8","TAGLN3"
"1236",2.21301326664808e-300,0.65491098506825,0.266,0.031,5.39820326133467e-296,"8","NRN1"
"1237",2.71273650641969e-96,0.62347072900736,0.748,0.436,6.61717816010955e-92,"8","ELAVL4"
"1238",2.00882793950965e-91,0.619270798501033,0.73,0.414,4.90013399284588e-87,"8","ANK3"
"1239",3.81885952137915e-76,0.615114444072361,0.512,0.263,9.31534403050017e-72,"8","OLFM1"
"1240",3.5853316804898e-85,0.605417311295368,0.762,0.482,8.74569956821878e-81,"8","SEZ6L2"
"1241",8.44336970718235e-20,0.602046017287985,0.693,0.61,2.05959117267299e-15,"8","PRDX1"
"1242",3.73354456523495e-74,0.59666604576511,0.844,0.578,9.1072352579776e-70,"8","SYT1"
"1243",0,0.583161185122122,0.261,0.004,0,"8","NEUROD1"
"1244",3.02170814157876e-97,0.581410115660364,1,0.979,7.37085266975308e-93,"8","MAP1B"
"1245",5.80577715302092e-85,0.576025328035316,0.868,0.641,1.41620322093639e-80,"8","KIF5C"
"1246",6.44346260099114e-173,0.57563178172669,0.193,0.028,1.57175383225977e-168,"8","SLA"
"1247",2.44731908398223e-76,0.573942549147738,0.608,0.34,5.96974544155786e-72,"8","CHD7"
"1248",1.76645294285085e-91,0.573243229217268,0.848,0.592,4.30890866349608e-87,"8","KLC1"
"1249",9.32932974099208e-74,0.566372300075047,0.642,0.384,2.2757034037202e-69,"8","SRGAP3"
"1250",1.63585448187727e-97,0.565142057202259,0.699,0.385,3.99033983764322e-93,"8","MAP6"
"1251",7.9443560635587e-71,0.552970183812423,0.728,0.473,1.93786677458387e-66,"8","INA"
"1252",4.21416498194816e-87,0.550474142287475,0.965,0.778,1.02796126404661e-82,"8","CD24"
"1253",0,0.54810029294469,0.242,0.004,0,"8","EBF2"
"1254",8.30218257292873e-49,0.535413467201886,0.455,0.251,2.02515139501451e-44,"8","ID2"
"1255",2.46368576837579e-232,0.532535922919372,0.297,0.048,6.00966869479908e-228,"8","ST18"
"1256",7.86560173036361e-91,0.530357942994742,0.378,0.145,1.9186562300876e-86,"8","CBLB"
"1257",0,0.524770196275745,0.167,0.007,0,"8","LHX1"
"1258",4.70027569956484e-77,0.524692845863698,0.244,0.077,1.14653825139485e-72,"8","PALMD"
"1259",0,0.523332447889013,0.235,0.008,0,"8","NPPA"
"1260",2.6610603485032e-69,0.51496276140089,0.409,0.191,6.49112450810386e-65,"8","EPB41"
"1261",1.5625913752752e-72,0.508700060117513,0.478,0.232,3.8116291417088e-68,"8","POU3F2"
"1262",4.05593236447348e-65,0.501130047405388,0.88,0.67,9.89363581666016e-61,"8","NCAM1"
"1263",1.85053064290322e-35,0.500919921625619,0.545,0.368,4.51399939723383e-31,"8","PCDH9"
"1264",3.27015634282658e-57,0.495767175714951,0.551,0.33,7.97689236705688e-53,"8","DNER"
"1265",1.57234450811211e-80,0.493879338128364,0.998,0.953,3.83541995863787e-76,"8","TUBB2B"
"1266",5.62146885189808e-76,0.491545426159929,0.847,0.561,1.3712448970435e-71,"8","SCG3"
"1267",8.59580559997928e-74,0.490221294631766,0.916,0.737,2.09677486000295e-69,"8","TERF2IP"
"1268",6.29590640545388e-53,0.483992345001728,0.51,0.302,1.53576044948237e-48,"8","NBEA"
"1269",3.57586255285867e-77,0.479354765160998,0.998,0.943,8.72260152518816e-73,"8","BASP1"
"1270",1.17577067368203e-59,0.477610803633555,0.758,0.529,2.86805740431257e-55,"8","PAK3"
"1271",6.51255129980761e-77,0.473562057876465,0.994,0.931,1.58860663856207e-72,"8","DPYSL2"
"1272",7.12328647070583e-86,0.473188406362598,0.464,0.203,1.73758326879927e-81,"8","SCRT2"
"1273",4.15639568657122e-61,0.471576960416081,0.727,0.495,1.01386959982532e-56,"8","BCL7A"
"1274",5.94495292435447e-80,0.470177888389002,0.583,0.302,1.45015236683779e-75,"8","SRRM4"
"1275",2.73193672704757e-73,0.46513869452012,0.613,0.341,6.66401325828714e-69,"8","NEFM"
"1276",1.16017732601517e-69,0.453720018486791,0.392,0.175,2.8300205513488e-65,"8","MIR99AHG"
"1277",3.60402522195096e-102,0.453565699111297,0.448,0.162,8.79129872390497e-98,"8","NR2F1"
"1278",2.38722566836771e-56,0.450584754036383,0.838,0.599,5.82315957284936e-52,"8","BEX2"
"1279",1.01377557392759e-73,0.448456313020775,0.69,0.403,2.47290275748156e-69,"8","GPC2"
"1280",6.09043896577003e-69,0.444126047011668,0.483,0.241,1.48564077692028e-64,"8","TSPAN13"
"1281",3.34229001309165e-44,0.44283010885203,0.764,0.569,8.15284802893445e-40,"8","STMN4"
"1282",1.00889361311127e-42,0.442055037767095,0.293,0.141,2.46099419046233e-38,"8","SOX5"
"1283",8.53212233063386e-103,0.440007199614462,0.29,0.084,2.08124060011152e-98,"8","CDKN1C"
"1284",1.02145361421231e-56,0.438031551116787,0.552,0.318,2.49163180114809e-52,"8","GNG3"
"1285",1.68656808241202e-96,0.431586391434013,0.441,0.175,4.11404552342764e-92,"8","NFASC"
"1286",1.19163363635279e-58,0.430778103923003,0.885,0.694,2.90675192915535e-54,"8","RERE"
"1287",6.39264746107045e-43,0.42822374193265,0.699,0.524,1.55935849517891e-38,"8","DYNC1LI1"
"1288",3.53551658223567e-44,0.427267321921448,0.582,0.386,8.62418559904747e-40,"8","BAZ2B"
"1289",2.69177613458556e-46,0.426305758728984,0.789,0.617,6.56604952509456e-42,"8","DDAH2"
"1290",2.42412210270856e-07,0.425309267093473,0.533,0.488,0.005913161045137,"8","CNTNAP2"
"1291",7.41900290338056e-43,0.424115082467473,0.408,0.228,1.80971737822162e-38,"8","PHLDA1"
"1292",0,0.421683963979199,0.189,0.005,0,"8","NHLH2"
"1293",3.72780834399501e-46,0.420180787292617,0.672,0.47,9.09324289350703e-42,"8","ZNF462"
"1294",0,0.416735138033418,0.232,0.007,0,"8","PRDM8"
"1295",4.00562072197596e-54,0.415654408974152,0.52,0.292,9.77091062711597e-50,"8","NRCAM"
"1296",3.79769927966637e-50,0.414435843125044,0.91,0.724,9.26372785289019e-46,"8","ELAVL3"
"1297",2.12328151578829e-71,0.413043077466187,0.99,0.966,5.17932060146237e-67,"8","DYNC1I2"
"1298",8.71931621143619e-63,0.411044835581976,0.317,0.13,2.12690280345563e-58,"8","ZBTB18"
"1299",1.73373367161515e-65,0.409407251520172,0.247,0.085,4.22909654517084e-61,"8","PLXNA4"
"1300",8.42639739401546e-45,0.408624794657507,0.75,0.546,2.05545111632219e-40,"8","CPE"
"1301",8.42134233591069e-47,0.408277715128369,0.992,0.975,2.05421803599869e-42,"8","CALM1"
"1302",1.34123691417758e-47,0.406329525919893,0.559,0.343,3.27167920475336e-43,"8","PAK5"
"1303",5.99411312826742e-49,0.406169312329989,0.457,0.252,1.46214401537827e-44,"8","SORBS2"
"1304",2.43933140940878e-34,0.405365569576853,0.336,0.185,5.95026110697084e-30,"8","DLL3"
"1305",1.02487439526725e-37,0.401396696561371,0.672,0.481,2.49997611237541e-33,"8","CAMK2N1"
"1306",2.14883226832639e-67,0.396225049195147,0.995,0.959,5.24164655212857e-63,"8","MARCKSL1"
"1307",4.29945390906708e-47,0.392665758991865,0.465,0.259,1.04876579203873e-42,"8","ELAVL2"
"1308",7.90385306792236e-50,0.391611763721252,0.299,0.133,1.9279868788583e-45,"8","NKAIN4"
"1309",9.31482767091815e-45,0.384853926021218,0.636,0.436,2.27216591376706e-40,"8","AFDN"
"1310",2.42473187456516e-55,0.38425930898955,0.995,0.974,5.9146484616268e-51,"8","TUBB"
"1311",4.95866659488076e-43,0.384166625834285,0.414,0.231,1.20956754248926e-38,"8","FRMD4A"
"1312",6.78263839226517e-34,0.383193993444683,0.873,0.755,1.65448898302524e-29,"8","EIF1B"
"1313",4.0484614436897e-40,0.382314968114108,0.703,0.494,9.87541199959229e-36,"8","NRXN1"
"1314",1.54062365587769e-80,0.380242501501931,1,0.998,3.75804328378246e-76,"8","H3F3A"
"1315",2.9291354577328e-94,0.379806377081306,0.311,0.1,7.14504012204761e-90,"8","CACNA2D1"
"1316",1.07952778108001e-43,0.377976860164346,0.67,0.442,2.63329211638847e-39,"8","NSG1"
"1317",1.26402523713746e-44,0.3775375271086,0.765,0.579,3.08333676094939e-40,"8","GDI1"
"1318",1.14426559792529e-45,0.376266736827654,0.45,0.256,2.79120707301916e-41,"8","ZNF608"
"1319",2.30848157379891e-57,0.372804071071001,0.992,0.975,5.63107910296768e-53,"8","DDX5"
"1320",1.60140741343885e-53,0.372433750687041,0.45,0.236,3.90631310360138e-49,"8","DRAXIN"
