"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"85",0,0.399498481306152,1,0.997,0,"0","ACTG1"
"86",0,0.398110899936443,0.876,0.72,0,"0","ELAVL3"
"87",0,0.39180161181659,0.944,0.913,0,"0","COX7A2"
"88",0,0.386968832755189,0.625,0.376,0,"0","GNAQ"
"89",0,0.383372476576413,0.615,0.37,0,"0","MEX3A"
"90",0,0.383059623101361,0.687,0.451,0,"0","GRIA2"
"91",0,0.382641924858195,0.604,0.308,0,"0","NSG1"
"92",0,0.381277313041154,0.403,0.15,0,"0","LRP8"
"93",0,0.380091027018049,0.459,0.221,0,"0","MEIS3"
"94",0,0.376366434833664,0.74,0.592,0,"0","FEZ1"
"95",0,0.374834658334069,0.444,0.201,0,"0","ABRACL"
"96",0,0.37236885554176,0.785,0.59,0,"0","RTN1"
"97",0,0.36996546893012,0.952,0.85,0,"0","MAP2"
"98",0,0.368976508187958,0.473,0.208,0,"0","GDAP1L1"
"99",0,0.366500821765319,0.614,0.35,0,"0","NAV1"
"100",1.80626829143843e-296,0.366318789673168,0.675,0.496,4.44920005547114e-292,"0","FOXG1"
"101",0,0.365567907672256,0.753,0.593,0,"0","KIFAP3"
"102",0,0.365498007185446,0.419,0.18,0,"0","ARX"
"103",0,0.36524589556621,0.565,0.324,0,"0","TNRC6C"
"104",0,0.364877982967406,0.459,0.229,0,"0","LHFPL6"
"105",0,0.363261467145969,0.982,0.942,0,"0","PTMS"
"106",1.67043351393765e-295,0.359651026764371,0.749,0.644,4.11461183153121e-291,"0","PPP1R14B"
"107",0,0.359447458657343,0.849,0.807,0,"0","TCEAL4"
"108",0,0.35667629174841,0.97,0.952,0,"0","SUMO2"
"109",0,0.356091494336154,0.539,0.258,0,"0","GAD2"
"110",0,0.354482046340444,0.847,0.731,0,"0","FNBP1L"
"111",0,0.350998599251424,0.821,0.69,0,"0","CEP170"
"112",0,0.350116856848285,0.9,0.836,0,"0","ATRX"
"113",0,0.349516048668658,0.614,0.373,0,"0","TCEAL2"
"114",0,0.348537203262945,0.997,0.991,0,"0","ATP5F1E"
"115",0,0.346260967580402,0.987,0.962,0,"0","CFL1"
"116",0,0.34571792828125,0.427,0.199,0,"0","CAMK4"
"117",0,0.345557896604092,0.988,0.97,0,"0","SRP14"
"118",0,0.345177971747347,0.974,0.947,0,"0","SET"
"119",0,0.343013815106852,0.996,0.956,0,"0","TUBB"
"120",2.5121732573339e-295,0.342673444045545,0.329,0.166,6.18798516746487e-291,"0","FGF13"
"121",0,0.341638724054626,0.471,0.263,0,"0","NRIP1"
"122",0,0.34130763739074,0.526,0.291,0,"0","DLGAP4"
"123",0,0.340895190556993,0.93,0.903,0,"0","CBX3"
"124",0,0.339477876277172,0.569,0.338,0,"0","MIDN"
"125",0,0.338824043652829,0.503,0.284,0,"0","SVBP"
"126",0,0.336509317196784,0.575,0.344,0,"0","ZC2HC1A"
"127",0,0.336038726617206,0.549,0.332,0,"0","ZFAND5"
"128",0,0.336008283526021,0.989,0.981,0,"0","COX7C"
"129",0,0.33557755282581,0.326,0.117,0,"0","PTPRO"
"130",0,0.335461712601528,0.465,0.223,0,"0","TTC9B"
"131",0,0.335320628150476,0.595,0.382,0,"0","ARID4B"
"132",0,0.333162873245572,0.341,0.116,0,"0","SCRT2"
"133",0,0.331207620066738,0.654,0.452,0,"0","DDX6"
"134",0,0.330244017402745,0.637,0.439,0,"0","BEX4"
"135",6.30565213865478e-289,0.324977197540686,0.961,0.94,1.55320823479344e-284,"0","BEX3"
"136",0,0.324428578569272,0.971,0.912,0,"0","DPYSL2"
"137",0,0.323233665351094,0.589,0.345,0,"0","CHD3"
"138",0,0.323172794607311,0.604,0.378,0,"0","MAPK6"
"139",0,0.321214923284705,0.507,0.292,0,"0","ATF7IP"
"140",0,0.318543730612602,0.532,0.293,0,"0","ATCAY"
"141",0,0.317473960918133,0.413,0.205,0,"0","KLF12"
"142",1.18860648459675e-159,0.317179777843843,0.72,0.677,2.92777549285871e-155,"0","TCF4"
"143",0,0.317130797258347,0.312,0.137,0,"0","SIPA1L1"
"144",0,0.316985395132952,0.473,0.234,0,"0","PAK5"
"145",0,0.316130088050073,0.296,0.125,0,"0","SNCA"
"146",0,0.313147367008919,0.344,0.157,0,"0","SLC4A8"
"147",7.54930363991809e-282,0.312582250425361,0.667,0.495,1.85954447258462e-277,"0","RPAIN"
"148",0,0.311512910121906,0.616,0.332,0,"0","INA"
"149",0,0.311476981304937,0.409,0.206,0,"0","NAP1L3"
"150",0,0.309194307500508,0.568,0.353,0,"0","ARID4A"
"151",0,0.573551193416368,0.982,0.768,0,"1","WSB1"
"152",1.91167559516925e-160,0.455432308716106,0.985,0.854,4.7088393260209e-156,"1","MTRNR2L12"
"153",2.29258653305835e-36,0.448434942610152,0.248,0.228,5.64709914822933e-32,"1","GOLGA8A"
"154",2.27518760324623e-125,0.447182303835107,0.572,0.466,5.6042421043161e-121,"1","NRXN1"
"155",9.97186002617385e-164,0.41864008092452,0.616,0.474,2.45626856164714e-159,"1","GRIA2"
"156",1.18980511935845e-204,0.356033859868831,0.93,0.662,2.93072797000373e-200,"1","RERE"
"157",7.87050979223699e-209,0.326532264813023,0.848,0.618,1.93866397202382e-204,"1","ABI2"
"158",8.24260313410824e-159,0.290629280388767,0.797,0.599,2.03031800399354e-154,"1","CHD9"
"159",9.10679184500776e-83,0.279422633890302,0.979,0.788,2.24318496726231e-78,"1","LUC7L3"
"160",8.80085182921049e-06,0.277002006968886,0.969,0.791,0.216782582257113,"1","PLCG2"
"161",1.55663970772877e-79,0.269389563021147,0.667,0.564,3.8343149280775e-75,"1","AAK1"
"162",6.5435176690235e-152,0.261547543533581,0.818,0.6,1.61179927223387e-147,"1","MACF1"
"163",2.16939640090781e-135,0.254445203698233,0.942,0.651,5.34365721471611e-131,"1","NCAM1"
"164",4.40134232357642e-12,0.252468652973757,0.193,0.27,1.08413864114334e-07,"1","AL354733.3"
"165",4.52593787147323e-44,0.248379211936613,0.999,0.995,1.11482901650129e-39,"1","MT-ND4"
"166",8.22921955798231e-185,0.244495446736715,0.9,0.619,2.0270213615222e-180,"1","CELF2"
"167",1.08176593837184e-24,0.237879449974151,0.999,0.997,2.66460585939752e-20,"1","MT-CO3"
"168",2.71205449516954e-125,0.232650840114041,0.846,0.625,6.68033263250161e-121,"1","TCF25"
"169",3.54772256836389e-229,0.229091784697934,0.945,0.623,8.73875023039394e-225,"1","VCAN"
"170",2.26782306812559e-48,0.224947121948947,0.549,0.446,5.58610178140696e-44,"1","NTM"
"171",2.20730485292058e-114,0.216961546798588,0.95,0.699,5.43703331371396e-110,"1","ZNF292"
"172",1.05600606007885e-98,0.216130947134124,0.936,0.688,2.60115412718622e-94,"1","TNRC6B"
"173",1.34195194457488e-29,0.210368606697639,0.254,0.398,3.30549602987685e-25,"1","FTX"
"174",1.15985449511956e-30,0.208630797895491,0.997,0.985,2.85695359237851e-26,"1","MT-ND1"
"175",2.97470326288744e-101,0.207349531831621,0.93,0.685,7.32728907714433e-97,"1","NSD3"
"176",2.55111296850356e-100,0.20602472852123,0.598,0.426,6.28390146401797e-96,"1","KCNQ1OT1"
"177",1.58584749231239e-24,0.199342448306621,0.993,0.937,3.90625954306387e-20,"1","MT-ND5"
"178",1.75466856906541e-19,0.199207384615783,0.999,0.99,4.32209961932191e-15,"1","MT-CYB"
"179",1.38524305063966e-75,0.197001662983457,0.723,0.573,3.41213068233562e-71,"1","KIF1B"
"180",9.0970102504964e-41,0.193087818332295,0.964,0.778,2.24077556490227e-36,"1","DDX17"
