"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"232",1.17790119428416e-229,0.499989268362573,0.819,0.655,2.87325438321736e-225,"1","DEK"
"233",0,0.499600810664956,0.503,0.217,0,"1","RCN1"
"234",0,0.498229801195794,0.431,0.159,0,"1","LIFR"
"235",7.43068019181161e-256,0.496494180570806,0.491,0.26,1.81256581918861e-251,"1","NES"
"236",0,0.495977938778211,0.29,0.045,0,"1","FAM107A"
"237",2.87922469495916e-97,0.491576429751387,0.396,0.273,7.02329279841388e-93,"1","HES6"
"238",1.17430544517984e-147,0.488867959736808,0.638,0.495,2.86448327242719e-143,"1","WDR45B"
"239",2.22469888015512e-270,0.488477577452648,0.667,0.416,5.42670797836238e-266,"1","LINC01551"
"240",8.77831683100639e-243,0.484930563515143,0.917,0.792,2.14129482458739e-238,"1","CDH2"
"241",0,0.482044079539657,0.303,0.075,0,"1","LMO1"
"242",2.99177186956023e-247,0.479838867063717,0.454,0.24,7.29782912141828e-243,"1","EIF4EBP1"
"243",8.22452009335817e-250,0.476485768138079,0.871,0.745,2.00620718637286e-245,"1","HSPD1"
"244",0,0.473645972591403,0.375,0.107,0,"1","EMX2"
"245",7.17888069760295e-297,0.469781749497166,0.784,0.547,1.75114436856629e-292,"1","EEF1D"
"246",2.16657448839091e-147,0.468746540615885,0.602,0.428,5.28492514953195e-143,"1","AKAP12"
"247",0,0.465089538718666,0.353,0.134,0,"1","PLOD2"
"248",0,0.460821429758339,0.381,0.139,0,"1","ZFP36L2"
"249",0,0.460564685972944,0.612,0.328,0,"1","BTG3"
"250",5.46502361513125e-203,0.460013438603492,0.936,0.87,1.33308321043897e-198,"1","HMGN2"
"251",7.07180970439403e-203,0.458102261595109,0.763,0.609,1.72502654119284e-198,"1","TCEA1"
"252",0,0.457921387485991,0.434,0.147,0,"1","NOTCH1"
"253",1.61734381176718e-215,0.454967825723384,0.559,0.359,3.94518676004369e-211,"1","ARHGAP5"
"254",4.9913883662506e-183,0.45390245081361,0.557,0.37,1.21754936417951e-178,"1","TET1"
"255",6.11485656640203e-242,0.450886072205195,0.83,0.639,1.49159696224245e-237,"1","PKM"
"256",0,0.449565518636954,0.998,0.988,0,"1","RPL8"
"257",2.09876508832245e-284,0.44885051780466,0.58,0.329,5.11951767994495e-280,"1","PRDX4"
"258",5.64712693532512e-128,0.446712223776297,0.487,0.342,1.37750367333386e-123,"1","SLC3A2"
"259",0,0.445332841501207,0.458,0.207,0,"1","DNAJC1"
"260",8.76489460394959e-267,0.445081635528988,0.563,0.314,2.13802074074142e-262,"1","CHD7"
"261",0,0.442860831787913,0.356,0.101,0,"1","NOTCH2"
"262",1.00150075621507e-185,0.44269098359917,0.734,0.543,2.44296079463542e-181,"1","SYNE2"
"263",0,0.440693001387618,0.96,0.886,0,"1","LDHB"
"264",0,0.439861380131369,0.998,0.985,0,"1","RPS6"
"265",5.11115765622819e-178,0.438254340665492,0.529,0.348,1.24676468708374e-173,"1","TRIB2"
"266",0,0.437614144715448,0.304,0.053,0,"1","FZD8"
"267",0,0.436472844625259,0.337,0.102,0,"1","ADGRV1"
"268",0,0.432720012574686,0.617,0.294,0,"1","CD99"
"269",7.09750173976194e-211,0.432162493463286,0.703,0.504,1.73129359938013e-206,"1","ODC1"
"270",4.58321226029718e-89,0.430052032002915,0.989,0.989,1.11798296665429e-84,"1","EIF1"
"271",5.7935603465382e-264,0.427517951907908,0.438,0.217,1.41322317533106e-259,"1","ATP1B2"
"272",1.32549463914453e-293,0.425980928178736,0.395,0.174,3.23327907326524e-289,"1","SLC16A1"
"273",0,0.425913294066519,0.322,0.118,0,"1","MCM3"
"274",0,0.424454799113412,1,0.999,0,"1","RPS2"
"275",1.10491367084226e-226,0.422380029543379,0.365,0.171,2.69521591728552e-222,"1","HELLS"
"276",3.0465059125007e-275,0.422378477996894,0.553,0.297,7.43134187236296e-271,"1","CDCA7L"
"277",1.5576407421612e-240,0.420290794117331,0.855,0.665,3.79955306235381e-236,"1","RDX"
"278",2.50119334526315e-148,0.4172470783261,0.582,0.415,6.10116092710039e-144,"1","DUT"
"279",2.46847604861928e-289,0.415109177124334,0.363,0.154,6.02135362539701e-285,"1","CDO1"
"280",0,0.414062661992168,0.439,0.166,0,"1","MRC2"
"281",5.95544075240539e-194,0.413664634903182,0.755,0.591,1.45271066273425e-189,"1","PRDX1"
"282",0,0.41190331803302,0.401,0.155,0,"1","ATP1A2"
"283",4.17561649311525e-224,0.411598439426385,0.668,0.445,1.0185581311656e-219,"1","MSI2"
"284",0,0.407549684684018,0.275,0.051,0,"1","BCAN"
"285",5.398968350863e-237,0.407516348113171,0.608,0.364,1.31697034982601e-232,"1","CALU"
"286",0,0.405805623154953,0.319,0.077,0,"1","RFX4"
"287",2.85470147274258e-280,0.404881034142502,0.537,0.29,6.96347330246097e-276,"1","PAICS"
"288",6.75604507854216e-303,0.403709729340198,0.4,0.169,1.64800207600879e-298,"1","SCRG1"
"289",0,0.402776702405399,0.996,0.987,0,"1","RPS7"
"290",0,0.401885468901583,0.57,0.267,0,"1","ANXA5"
"291",3.09809366289483e-60,0.401229379992106,0.64,0.534,7.55717987189936e-56,"1","HSPA5"
"292",1.83601890094923e-274,0.400869013713814,1,0.998,4.47860090508546e-270,"1","RPL3"
"293",0,0.400545014740575,0.284,0.074,0,"1","IQGAP2"
"294",2.24136066053858e-142,0.399069924770207,0.577,0.419,5.46735105925175e-138,"1","HSPA9"
