"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"423",1.05658429671788e-133,0.57701510998874,0.724,0.576,3.54357241433243e-129,"2","MGST3"
"424",1.04112159498173e-166,0.573557414354476,0.973,0.872,3.49171360524973e-162,"2","EIF1"
"425",0,0.571071470846456,0.409,0.177,0,"2","HAT1"
"426",0,0.563376339982733,0.976,0.861,0,"2","RPL8"
"427",5.28124267013e-216,0.56263404585759,0.993,0.965,1.7712231667082e-211,"2","TMSB4X"
"428",8.05618509061651e-252,0.560540026703144,0.69,0.459,2.70188335569097e-247,"2","SCD"
"429",2.4216209406232e-107,0.558504937653935,0.643,0.487,8.12163231066208e-103,"2","HSPA5"
"430",0,0.558245478532493,0.825,0.578,0,"2","PKM"
"431",0,0.557699936268967,0.632,0.372,0,"2","GLO1"
"432",0,0.557606419419687,0.974,0.862,0,"2","RPS6"
"433",0,0.557350563789628,0.832,0.583,0,"2","RDX"
"434",3.00484834614488e-277,0.553204014267392,0.494,0.268,1.00776603833007e-272,"2","RAB8B"
"435",0,0.553045928476589,0.456,0.224,0,"2","TMA16"
"436",1.44117019810535e-215,0.552613128172785,0.846,0.67,4.83339661040572e-211,"2","EIF2S2"
"437",4.64441379801249e-277,0.550593689957694,0.875,0.685,1.55764349957743e-272,"2","CDH2"
"438",2.58179447815292e-288,0.549913939639369,0.575,0.34,8.65882232082927e-284,"2","ARHGAP5"
"439",0,0.549819171047749,0.301,0.089,0,"2","RORB"
"440",0,0.546160108920221,0.209,0.046,0,"2","CD82"
"441",0,0.5442155695383,0.285,0.086,0,"2","CA12"
"442",8.6290791458217e-252,0.543847799556623,0.346,0.156,2.89402056392568e-247,"2","HELLS"
"443",6.75572451225192e-206,0.541829020321273,0.585,0.39,2.26573488691905e-201,"2","HSPA9"
"444",2.10773440719032e-285,0.54180052778448,0.514,0.283,7.0689196548349e-281,"2","SDCBP"
"445",0,0.536354269527706,0.252,0.053,0,"2","CHRDL1"
"446",3.32311477936282e-235,0.534219963612316,0.571,0.353,1.1145062347027e-230,"2","TET1"
"447",1.3025523886582e-301,0.531028859271755,0.543,0.288,4.36850020108186e-297,"2","CHD7"
"448",2.4925678596641e-239,0.526631937601632,0.254,0.098,8.35957408774147e-235,"2","SLC16A3"
"449",0,0.525351770357443,0.914,0.737,0,"2","LDHB"
"450",0,0.524979722259231,0.538,0.276,0,"2","ETV1"
"451",0,1.97442873561309,0.912,0.422,0,"3","DDIT4"
"452",0,1.44773917577999,0.918,0.718,0,"3","BTG1"
"453",0,1.42262770459924,0.806,0.365,0,"3","VEGFA"
"454",0,1.40698934809974,0.979,0.735,0,"3","ENO1"
"455",0,1.39491082430345,0.895,0.545,0,"3","LDHA"
"456",0,1.37057980635136,0.857,0.517,0,"3","GPI"
"457",0,1.31913375842351,0.738,0.335,0,"3","P4HA1"
"458",0,1.30321942686468,0.926,0.65,0,"3","PGK1"
"459",0,1.23492297106653,0.906,0.555,0,"3","BNIP3"
"460",0,1.23198322671556,0.742,0.347,0,"3","FAM162A"
"461",0,1.22227135218856,0.663,0.359,0,"3","TXNIP"
"462",0,1.18894773901135,0.441,0.226,0,"3","HERPUD1"
"463",0,1.17110111255023,0.575,0.252,0,"3","HILPDA"
"464",0,1.08294552120309,0.514,0.173,0,"3","HK2"
"465",0,1.075493974168,0.833,0.593,0,"3","BNIP3L"
"466",0,1.06914266341755,0.8,0.509,0,"3","ENO2"
"467",0,1.06601804569068,0.42,0.139,0,"3","EGLN3"
"468",0,0.990963808329769,0.557,0.272,0,"3","KDM3A"
"469",0,0.983217412996586,0.853,0.671,0,"3","RBPJ"
"470",1.01142457275937e-286,0.968938568245148,0.37,0.176,3.39211573212037e-282,"3","DNAJB9"
"471",0,0.957199807795558,0.32,0.093,0,"3","STC2"
"472",0,0.951225764626401,0.835,0.58,0,"3","PKM"
"473",0,0.94519210648471,0.848,0.668,0,"3","SEC61G"
"474",0,0.938976999278545,0.887,0.666,0,"3","TPI1"
"475",0,0.932084669192635,0.554,0.214,0,"3","PDK1"
"476",0,0.927972918981768,1,1,0,"3","MALAT1"
"477",0,0.915992502655675,0.539,0.269,0,"3","PFKP"
"478",0,0.880563287364875,0.855,0.667,0,"3","ZNF292"
"479",0,0.86581948581733,0.407,0.172,0,"3","FUT11"
"480",7.10386706006497e-242,0.859431748380896,0.454,0.275,2.38249493460459e-237,"3","EPB41L4A-AS1"
"481",0,0.842688586160293,0.921,0.767,0,"3","WSB1"
"482",0,0.841484959063388,0.943,0.737,0,"3","IGFBP2"
"483",0,0.811886948034281,0.721,0.536,0,"3","RNMT"
"484",0,0.811228689995003,0.773,0.588,0,"3","MIF"
"485",0,0.768493747385824,0.456,0.207,0,"3","PFKFB3"
"486",2.61700200469006e-211,0.761205543699838,0.758,0.682,8.77690132332954e-207,"3","EIF2S2"
"487",3.30106722981778e-250,0.758754453375368,0.687,0.539,1.10711192753629e-245,"3","KDM5B"
"488",0,0.754249616396275,0.878,0.718,0,"3","ANKRD12"
"489",2.86033688947001e-206,0.746634898680486,0.465,0.293,9.59299785990451e-202,"3","H1F0"
"490",0,0.745913458848132,0.968,0.873,0,"3","EIF1"
"491",3.36710108666652e-276,0.739404302477861,0.45,0.249,1.12925836244622e-271,"3","RLF"
"492",2.67626209912984e-203,0.690291530751874,0.469,0.3,8.97564782806165e-199,"3","MXI1"
"493",3.57684259235957e-197,0.67387397097713,0.452,0.292,1.19960146862555e-192,"3","HK1"
"494",8.6387624123496e-151,0.670739762470349,0.667,0.596,2.89726813785381e-146,"3","TRA2B"
"495",0,0.66893278110884,0.966,0.874,0,"3","H3F3B"
"496",2.37494675186521e-188,0.663764849275527,0.522,0.377,7.96509641640554e-184,"3","RSBN1"
"497",1.2347511770107e-110,0.658007646319972,0.457,0.363,4.14110849745848e-106,"3","GARS"
"498",1.15046346111721e-166,0.656911320985785,0.373,0.215,3.85842435589489e-162,"3","STC1"
"499",6.27629503704212e-304,0.65245071926991,0.26,0.088,2.10494382952319e-299,"3","ANKRD37"
"500",2.05164209697672e-206,0.649687455489325,0.203,0.074,6.88079726484054e-202,"3","SNHG12"
"501",9.40353643269764e-216,0.64035932978324,0.579,0.386,3.15375804879813e-211,"3","ELAVL4"
"502",0,0.632720391920413,0.49,0.236,0,"3","GOLGA8A"
"503",3.46458186799325e-228,0.627230741567377,0.752,0.637,1.16195146688758e-223,"3","VDAC1"
"504",3.59185933514084e-118,0.62712997255902,0.612,0.538,1.20463778381953e-113,"3","SEC11C"
"505",5.79375587312307e-180,0.618011420634867,0.37,0.215,1.94310984472801e-175,"3","EGLN1"
"506",1.81969760984447e-167,0.616038780956204,0.228,0.101,6.1029018438964e-163,"3","HIST1H2BD"
"507",3.40882519139405e-204,0.611652338400029,0.361,0.188,1.14325179268974e-199,"3","SLC2A1"
"508",2.37169061575063e-136,0.607762072693819,0.641,0.562,7.95417598710445e-132,"3","CANX"
"509",8.7064691784073e-161,0.60722158765708,0.561,0.441,2.91997563305424e-156,"3","TAF1D"
"510",1.98171472164224e-164,0.598635517443897,0.582,0.46,6.64627483344374e-160,"3","WDR45B"
"511",3.96783698465188e-190,0.597510225643092,0.623,0.469,1.33073316791255e-185,"3","SCD"
"512",2.86580082052686e-77,0.58970149023736,0.708,0.66,9.61132279188299e-73,"3","HSP90B1"
"513",2.84342353357881e-87,0.589170526566283,0.418,0.326,9.53627384691661e-83,"3","SLC3A2"
"514",2.08797955020786e-168,0.584935929072192,0.622,0.495,7.00266581548714e-164,"3","PNRC1"
"515",1.22608617323421e-175,0.584473837809874,0.739,0.655,4.11204780779289e-171,"3","ZFAS1"
"516",6.2005855717815e-125,0.580484221476198,0.352,0.225,2.07955238906408e-120,"3","BEND5"
"517",0,0.572369365133168,0.993,0.935,0,"3","GAPDH"
"518",1.91662758338557e-103,0.570634616312818,0.568,0.45,6.42798558915853e-99,"3","AC004158.1"
"519",7.6001151404254e-205,0.568483122322927,0.655,0.516,2.54892661579587e-200,"3","PGAM1"
"520",3.94426309780793e-120,0.5562945450948,0.439,0.325,1.32282695774282e-115,"3","TMF1"
"521",3.96783266679393e-128,0.556130965094746,0.33,0.205,1.33073171978935e-123,"3","ALKBH5"
"522",2.80792194564741e-166,0.555970933415874,0.991,0.961,9.41720862131228e-162,"3","SOX4"
"523",0,0.552637182635622,0.968,0.884,0,"3","TTC3"
"524",5.49834890818001e-125,0.543599391866723,0.41,0.289,1.84403625682541e-120,"3","LNPK"
"525",3.79164698579493e-70,0.540513732757243,0.251,0.165,1.2716425660959e-65,"3","XBP1"
"526",3.80737280993996e-201,0.539470705415876,0.229,0.091,1.27691669299766e-196,"3","MIR210HG"
"527",2.62256423035548e-189,0.534972544131936,0.762,0.67,8.79555591576622e-185,"3","EIF1B"
"528",4.68799750313479e-113,0.531584606588584,0.329,0.208,1.57226060260134e-108,"3","ASNS"
"529",1.01464710494472e-205,0.530309797129757,0.233,0.092,3.4029234605636e-201,"3","ALDOC"
"530",3.48057385509571e-139,0.52910241891877,0.488,0.363,1.167314859522e-134,"3","NARF"
"531",1.39426440391742e-125,0.526389853506264,0.59,0.494,4.67608395785823e-121,"3","GOLGA4"
"532",3.35126259532299e-185,0.524521492457862,0.206,0.08,1.12394644921942e-180,"3","AC097534.2"
"533",1.81551851694834e-125,0.521798994356321,0.255,0.138,6.08888600214135e-121,"3","FAM216A"
"534",1.20553083080275e-100,0.513178137793489,0.261,0.155,4.04310930034626e-96,"3","CARS"
"535",4.54986633101275e-100,0.50863188868089,0.228,0.126,1.52593417009506e-95,"3","TSPYL2"
"536",6.53777450447595e-111,0.503609380332324,0.622,0.558,2.19263881331114e-106,"3","RSL24D1"
"537",1.50057727709915e-156,0.503114199455706,0.711,0.619,5.03263607193513e-152,"3","KMT2E"
"538",9.27171648988837e-145,0.502677256860219,0.441,0.298,3.10954827637876e-140,"3","BCAT1"
"539",1.65501411996126e-83,0.50148138763978,0.412,0.319,5.55058635552607e-79,"3","ZC3H6"
"540",1.05940685680869e-85,0.500556657603745,0.373,0.274,3.55303871636497e-81,"3","ATL1"
"541",1.80346505650949e-198,0.497076296494802,0.259,0.11,6.04846110652154e-194,"3","PFKFB4"
"542",1.96997305186161e-122,0.496759986392663,0.238,0.123,6.60689562133346e-118,"3","MTHFD2"
"543",6.55362874754944e-137,0.492931332054002,0.322,0.184,2.19795600935313e-132,"3","GAD1"
"544",3.65135672176269e-63,0.488345756583668,0.458,0.4,1.22459201734477e-58,"3","TRA2A"
"545",6.15764565519349e-157,0.486744816705972,0.231,0.102,2.06515119983879e-152,"3","SLC16A3"
"546",2.6012159885464e-150,0.485986522916906,0.674,0.557,8.72395818238692e-146,"3","VAMP2"
"547",3.15788004686632e-152,0.484535215764538,0.736,0.661,1.05908981011803e-147,"3","TOMM20"
"548",6.98825210240566e-224,0.477146144388654,0.934,0.859,2.34371999010481e-219,"3","CCNI"
"549",1.70592512740277e-67,0.474783901953633,0.378,0.304,5.72133169228342e-63,"3","SUCO"
"550",1.03779734048779e-215,0.474262497584254,0.782,0.649,3.48056472052795e-211,"3","RERE"
"551",1.03183116204294e-46,0.473557821675479,0.358,0.276,3.46055535125961e-42,"3","SIX3"
"552",9.93369323807651e-141,0.472895675877581,0.244,0.12,3.3315620381861e-136,"3","RCOR2"
"553",1.53228234235216e-96,0.469921576025762,0.398,0.284,5.13896851978068e-92,"3","GDAP1L1"
"554",1.15489430066674e-96,0.464341082035677,0.639,0.565,3.87328450557612e-92,"3","EIF5"
"555",4.24595477147383e-106,0.464231590958794,0.347,0.232,1.42400831125689e-101,"3","KDM4B"
"556",3.60139243587667e-85,0.46423087798895,0.415,0.325,1.20783499514432e-80,"3","IRF2BP2"
"557",3.29328274872703e-76,0.463261843303107,0.507,0.388,1.10450116826807e-71,"3","DLX5"
"558",2.41635387586096e-101,0.457119542213845,0.238,0.132,8.1039676288625e-97,"3","FXYD7"
"559",6.14429110702651e-79,0.456651676810421,0.44,0.36,2.06067235147455e-74,"3","CEP57"
"560",2.28273370244967e-70,0.452820410877468,0.228,0.143,7.65583229127569e-66,"3","LRIF1"
"561",2.82430419304192e-93,0.451146461243676,0.276,0.169,9.47215140262399e-89,"3","CREBRF"
"562",5.24933222269574e-88,0.450945360172121,0.539,0.475,1.7605210408477e-83,"3","ARF1"
"563",5.98641344228522e-75,0.449010908590781,0.521,0.464,2.00772334027362e-70,"3","CEBPZ"
"564",1.10430079791537e-47,0.447757238763661,0.547,0.529,3.70360401604857e-43,"3","NARS"
"565",1.21756994379596e-39,0.447125920713917,0.38,0.337,4.08348607750289e-35,"3","TARS"
"566",4.28689085072893e-118,0.445794646017325,0.168,0.073,1.43773745351747e-113,"3","SESN2"
"567",1.77817049266897e-181,0.445577658511617,0.76,0.654,5.9636281983132e-177,"3","NSD3"
"568",4.21338956969806e-113,0.444091699149349,0.664,0.598,1.41308659388534e-108,"3","GUK1"
"569",1.61077792698186e-76,0.444001232185214,0.57,0.52,5.40222701151175e-72,"3","CAMLG"
"570",2.92117138314175e-69,0.441839438092604,0.184,0.105,9.79702458478081e-65,"3","KLF10"
"571",4.7274413622651e-84,0.440298962114258,0.169,0.085,1.58548928407647e-79,"3","ADM"
"572",2.73264980512491e-66,0.440287732712014,0.329,0.246,9.16476091642791e-62,"3","MINDY2"
"573",2.0636254623095e-76,0.435524763799898,0.378,0.286,6.92098707549362e-72,"3","KDM6B"
"574",2.03444243541012e-78,0.431376010862563,0.481,0.403,6.82311303987845e-74,"3","MAN1A2"
"575",4.16996384419313e-37,0.426912526856492,0.255,0.196,1.39852247406549e-32,"3","TFRC"
"576",5.71133462124306e-31,0.426814257867735,0.229,0.178,1.9154674052725e-26,"3","DNAJC3"
"577",1.61137906925515e-112,0.42239224915377,0.774,0.713,5.40424312246791e-108,"3","RBM39"
"578",8.38358142118681e-68,0.421236114915391,0.586,0.545,2.81168553703763e-63,"3","SARS"
"579",3.0162593938015e-42,0.420286039993748,0.424,0.379,1.01159307549315e-37,"3","FDFT1"
"580",1.28690451611671e-43,0.417672602399239,0.412,0.366,4.31602036615222e-39,"3","SSR3"
"581",2.26329414153871e-40,0.415810980897754,0.278,0.218,7.59063589189253e-36,"3","TXLNG"
"582",3.14334987752242e-96,0.415601567682088,0.517,0.419,1.05421668192347e-91,"3","SLC38A1"
"583",1.2763368510282e-27,0.404739834172325,0.399,0.377,4.28057853097837e-23,"3","NUCB2"
"584",2.03747561551815e-62,0.403558489918034,0.467,0.406,6.83328571932476e-58,"3","PHF3"
"585",4.21324260498997e-76,0.403320146321901,0.454,0.368,1.41303730486153e-71,"3","TET1"
"586",1.95076148495134e-55,0.403084184667875,0.494,0.437,6.54246386822982e-51,"3","IDI1"
"587",2.38469021435498e-65,0.401117286081241,0.209,0.128,7.99777404090374e-61,"3","LEMD1"
"588",6.2766484531872e-47,0.400771984718611,0.413,0.364,2.10506235822992e-42,"3","ATF4"
"589",3.11655737439399e-35,0.397808920842033,0.191,0.134,1.04523101222426e-30,"3","ATF5"
"590",6.60732575083184e-58,0.39506310779999,0.332,0.257,2.21596491031398e-53,"3","WDR54"
"591",1.73921645848868e-60,0.394071026007885,0.219,0.142,5.83298415847934e-56,"3","GOLT1B"
"592",5.99400678541001e-56,0.392226610978905,0.259,0.181,2.01026999569081e-51,"3","PLCXD1"
"593",1.412556854637e-71,0.392196447580203,0.688,0.644,4.73743317908155e-67,"3","RSRC2"
"594",1.70817651603755e-37,0.390453638585506,0.177,0.12,5.72888239948674e-33,"3","HIST1H2AC"
"595",4.57946948271277e-65,0.388958478465844,0.599,0.561,1.53586247511221e-60,"3","SRSF10"
"596",1.54331116421014e-46,0.388142713266594,0.387,0.326,5.17595698252795e-42,"3","P4HB"
"597",9.25452958303864e-73,0.387490087877715,0.605,0.561,3.1037841315595e-68,"3","DDX18"
"598",2.86035734582659e-54,0.38647555212996,0.187,0.114,9.59306646643322e-50,"3","GADD45G"
"599",1.66063224433751e-76,0.384437931615153,0.176,0.095,5.56942842105915e-72,"3","ALDOA"
"600",1.20261557418605e-47,0.383996857493937,0.226,0.157,4.03333211270516e-43,"3","YARS"
"601",0,3.47682388696342,0.934,0.71,0,"4","HIST1H4C"
"602",0,3.32773585472001,0.979,0.241,0,"4","TOP2A"
"603",0,3.15327055078718,0.952,0.242,0,"4","CENPF"
"604",0,2.76032174651643,0.952,0.136,0,"4","NUSAP1"
"605",0,2.71964753907531,0.928,0.117,0,"4","MKI67"
"606",0,2.69655613425628,0.978,0.242,0,"4","HMGB2"
"607",0,2.37795863028487,0.766,0.08,0,"4","UBE2C"
"608",0,2.36221670412479,0.88,0.115,0,"4","TPX2"
"609",0,2.34352460958895,0.775,0.102,0,"4","ASPM"
"610",0,2.32369217087014,0.999,0.723,0,"4","TUBA1B"
"611",0,2.2995724286342,0.718,0.06,0,"4","HIST1H1B"
"612",0,2.29296025645555,0.948,0.23,0,"4","SMC4"
"613",0,2.23192441834387,0.848,0.172,0,"4","PTTG1"
"614",0,2.19152257282325,0.999,0.731,0,"4","HMGN2"
"615",0,2.18634692152528,0.893,0.085,0,"4","PBK"
"616",0,2.17470069342011,0.774,0.216,0,"4","HIST1H1C"
"617",0,1.9454505292625,0.683,0.089,0,"4","CENPE"
"618",0,1.91826351542813,0.824,0.094,0,"4","BIRC5"
"619",0,1.89942241509113,0.649,0.134,0,"4","NPY"
"620",0,1.88564568244867,0.856,0.215,0,"4","CKAP2"
"621",0,1.87631477535411,0.604,0.092,0,"4","CCNB1"
"622",0,1.86657779547902,0.79,0.15,0,"4","CKS2"
"623",0,1.82198880752321,0.702,0.077,0,"4","SGO2"
"624",0,1.8065050824223,0.931,0.463,0,"4","UBE2S"
"625",0,1.80309125746764,0.772,0.08,0,"4","CDK1"
"626",0,1.78275815958688,0.804,0.285,0,"4","KPNA2"
"627",0,1.7585159037587,0.997,0.722,0,"4","H2AFZ"
"628",0,1.75631990038593,0.659,0.053,0,"4","DLGAP5"
"629",0,1.74995864383564,0.631,0.146,0,"4","HIST1H1D"
"630",0,1.73942999934274,0.908,0.375,0,"4","TUBB4B"
"631",0,1.73464873024405,0.683,0.164,0,"4","HIST2H2AC"
"632",0,1.71238798494162,0.738,0.054,0,"4","GTSE1"
"633",0,1.69793308100588,1,0.902,0,"4","HMGB1"
"634",0,1.67488123738191,0.708,0.057,0,"4","NUF2"
"635",0,1.63483788603399,0.606,0.031,0,"4","HIST1H3B"
"636",0,1.62988035208724,0.92,0.31,0,"4","ANP32E"
"637",0,1.62079951238231,0.987,0.568,0,"4","DEK"
"638",0,1.6125835714396,0.751,0.05,0,"4","SPC25"
"639",0,1.59726945698311,0.715,0.061,0,"4","KNL1"
"640",0,1.5958576517954,0.808,0.146,0,"4","CKS1B"
"641",0,1.58488704083974,0.766,0.113,0,"4","MIS18BP1"
"642",0,1.58293087286486,0.865,0.188,0,"4","SMC2"
"643",0,1.58205089448784,0.61,0.059,0,"4","CCNB2"
"644",0,1.55202416215833,0.526,0.049,0,"4","CDC20"
"645",0,1.5451658882691,0.808,0.164,0,"4","TYMS"
"646",0,1.53771564126265,0.74,0.103,0,"4","ATAD2"
"647",0,1.52090073016273,0.798,0.096,0,"4","MAD2L1"
"648",0,1.49502339792864,0.656,0.072,0,"4","CDKN3"
"649",0,1.48328774318688,0.759,0.086,0,"4","CENPU"
"650",0,1.46739041225518,0.923,0.383,0,"4","TMPO"
"651",0,1.45961218945201,0.676,0.054,0,"4","TACC3"
"652",0,1.43802118712494,0.767,0.111,0,"4","H2AFX"
"653",0,1.43784478111441,0.699,0.114,0,"4","KIF20B"
"654",0,1.42063420084844,0.653,0.124,0,"4","ASCL1"
"655",0,1.42009435775428,0.663,0.046,0,"4","SGO1"
"656",0,1.41206894805858,0.679,0.095,0,"4","PCLAF"
"657",0,1.40848408462767,0.596,0.058,0,"4","HIST1H2AG"
"658",0,1.40055262570124,0.728,0.153,0,"4","DBF4"
"659",0,1.38142913638085,0.642,0.042,0,"4","NDC80"
"660",0,1.37686506669916,0.782,0.154,0,"4","UBE2T"
"661",0,1.37685844540294,0.675,0.057,0,"4","KIF11"
"662",0,1.37061779350813,0.687,0.058,0,"4","KIF15"
"663",0,1.36388188138717,0.668,0.172,0,"4","HIST1H1E"
"664",0,1.36216617402115,0.654,0.037,0,"4","AURKB"
"665",0,1.32329528951244,0.923,0.444,0,"4","HMGB3"
"666",0,1.3168857636774,0.941,0.41,0,"4","H2AFV"
"667",0,1.25908385400779,0.617,0.092,0,"4","CLSPN"
"668",0,1.25310622421671,0.591,0.038,0,"4","CKAP2L"
"669",0,1.20313402378658,0.685,0.097,0,"4","CENPW"
"670",0,1.20212019354358,0.994,0.8,0,"4","NUCKS1"
